,FROM-ID,TO-ID,DISTANCE,lat_from,long_from,lat_to,long_to
164,4e663c9c7d8b85408b4502ca,4dd69987b0fb8af38070e940,0.130013761,24.66014181,46.78308032,24.66007294,46.78375141
165,4efdab659a520dfd643bd750,4dc2ea4afa7608e86fe52b0d,0.040071443,24.74305106,46.65814611,24.74283868,46.65846667
166,4efdab659a520dfd643bd750,4dc2ea4afa7608e86fe52b0d,0.040071443,24.74305106,46.65814611,24.74335006,46.65833938
167,4efdab659a520dfd643bd750,510a9299e4b0de3a2a1b168c,0.076323369,24.74305106,46.65814611,24.74371463,46.65833938
168,4efdab659a520dfd643bd750,510a9299e4b0de3a2a1b168c,0.076323369,24.74305106,46.65814611,24.74295671,46.65839124
169,4efdab659a520dfd643bd750,510a9299e4b0de3a2a1b168c,0.076323369,24.74305106,46.65814611,24.74312586,46.65856095
170,50583de6e4b02ba603de9f2e,4ea56ab7b80355a982f8cfa3,0.677321189,24.72438984,46.65726185,24.72473904,46.65747199
171,50583de6e4b02ba603de9f2e,4ea56ab7b80355a982f8cfa3,0.677321189,24.72438984,46.65726185,24.72776919,46.66328949
172,50583de6e4b02ba603de9f2e,4ea56ab7b80355a982f8cfa3,0.677321189,24.72438984,46.65726185,24.72574443,46.65949345
173,4ff3f389e4b05ae522acd704,4c2378557e85c9283495bd21,0.005746307,24.72567748,46.66023451,24.72568297,46.66017794
174,4ff3f389e4b05ae522acd704,4c2378557e85c9283495bd21,0.005746307,24.72567748,46.66023451,24.72537462,46.65907008
175,4ff3f389e4b05ae522acd704,4b78de8df964a52018e52ee3,0.075217284,24.72567748,46.66023451,24.71363798,46.63377527
176,4ea56ab7b80355a982f8cfa3,4b78de8df964a52018e52ee3,0.232772389,24.72473904,46.65747199,24.71363798,46.63377527
177,4ea56ab7b80355a982f8cfa3,4b78de8df964a52018e52ee3,0.232772389,24.72776919,46.66328949,24.71363798,46.63377527
178,4ea56ab7b80355a982f8cfa3,4b78de8df964a52018e52ee3,0.232772389,24.72574443,46.65949345,24.71363798,46.63377527
179,514a25f2e4b0b12bdd3b4f96,51756c70e4b0182f6ca786f4,1.756261606,24.78120185,46.66243315,24.80171389,46.65369616
180,514a25f2e4b0b12bdd3b4f96,51756c70e4b0182f6ca786f4,1.756261606,24.78120185,46.66243315,24.78667244,46.65900408
181,514a25f2e4b0b12bdd3b4f96,51756c70e4b0182f6ca786f4,1.756261606,24.78120185,46.66243315,24.79857591,46.65438116
182,4db1535243a1bea42bc84163,51829721498ef3589c3c04a5,0.025469981,24.78062714,46.73072219,24.78106335,46.73037164
183,4d1335a5d0fda093324eb157,4db1535243a1bea42bc84163,0.255073526,24.78128441,46.73043773,24.78062714,46.73072219
184,5392bba3498ee0e5e0b5258f,4d1335a5d0fda093324eb157,0.058200103,24.78306694,46.72963518,24.78128441,46.73043773
185,5392bba3498ee0e5e0b5258f,4d1335a5d0fda093324eb157,0.058200103,24.78197686,46.7316888,24.78128441,46.73043773
186,5392bba3498ee0e5e0b5258f,4d1335a5d0fda093324eb157,0.058200103,24.78352755,46.72990899,24.78128441,46.73043773
187,5392bba3498ee0e5e0b5258f,4d1335a5d0fda093324eb157,0.058200103,24.78134661,46.73032915,24.78128441,46.73043773
188,5042691be4b055ecd356a70e,4ea9bbd302d52c460a8980d5,0.016148252,24.78703715,46.66046551,24.78716742,46.66053623
189,5042691be4b055ecd356a70e,4ea9bbd302d52c460a8980d5,0.016148252,24.78703715,46.66046551,24.78716879,46.66074838
